id,review,rating,date,category,product,sentiment,sentiment_score,keyword_cluster
#6677,Mobile experience is just as good as desktop.,4,2024-08-07,Mobile,Travel Booking Platform,Positive,0.8,MOBILE_UI
#6678,Remember me feature is unreliable.,3,2024-03-29,Login,E-Commerce Platform,Neutral,0.4,AUTHENTICATION
#6679,Search suggestions are helpful and intelligent.,5,2024-11-12,Search,Travel Booking Platform,Positive,0.9,SEARCH_PERFORMANCE
#6680,Login never fails even on slow connections. Great experience overall.,4,2024-01-27,Login,Project Management Tool,Positive,0.8,AUTHENTICATION
#6681,Had to retry payment multiple times.,1,2024-09-08,Checkout,E-Commerce Platform,Negative,0.0,CHECKOUT_LATENCY
#6682,Payment processing is unreliable and slow. Excellent service.,2,2024-06-15,Checkout,Health & Fitness App,Negative,0.1,CART_MANAGEMENT
#6683,Payment security seems adequate. Would use again.,3,2024-03-10,Payment,Project Management Tool,Neutral,0.4,PAYMENT_FAILURE
#6684,The one-click purchase feature is a game changer.,5,2024-10-01,Checkout,Food Delivery App,Positive,0.9,CHECKOUT_LATENCY
#6685,Design is functional but not particularly inspiring. Would use again.,3,2024-10-08,UI,E-Commerce Platform,Neutral,0.4,NAVIGATION
#6686,Search results are accurate and relevant.,4,2024-09-21,Search,SaaS Dashboard,Positive,0.8,FILTER_ISSUES
#6687,The color scheme and layout are visually appealing and professional. Excellent service.,4,2024-02-01,UI,Social Media Platform,Positive,0.8,UI_RESPONSIVENESS
#6688,The guest checkout option saved me so much time. Terrible experience.,5,2024-03-24,Checkout,Online Marketplace,Positive,0.9,CHECKOUT_LATENCY
#6689,Push notifications are inconsistent. Excellent service.,3,2024-06-30,Mobile,E-Commerce Platform,Neutral,0.4,MOBILE_PERFORMANCE
#6690,Issue was resolved quickly and professionally. Excellent service.,4,2024-03-13,Support,Project Management Tool,Positive,0.8,SUPPORT_QUALITY
#6691,Login is instant with face recognition.,4,2024-10-05,Login,SaaS Dashboard,Positive,0.8,AUTHENTICATION
#6692,The search algorithm is broken. Needs improvement.,1,2024-01-31,Search,Streaming Service,Negative,0.0,SEARCH_PERFORMANCE
#6693,The support team was helpful but not very friendly. Average experience.,3,2024-08-14,Support,Project Management Tool,Neutral,0.4,SUPPORT_QUALITY
#6694,Live chat feature is very convenient.,5,2024-11-10,Support,Health & Fitness App,Positive,0.9,CUSTOMER_SUPPORT
#6695,Login security is robust without being inconvenient.,5,2024-02-20,Login,Mobile Banking App,Positive,0.9,LOGIN_ISSUES
#6696,The payment gateway is broken. Could be better.,1,2024-03-16,Payment,Project Management Tool,Negative,0.0,REFUND_ISSUES
#6697,Battery usage is excessive.,2,2024-09-10,Mobile,Project Management Tool,Negative,0.1,MOBILE_PERFORMANCE
#6698,Had to retry payment multiple times. Disappointed with this.,1,2024-01-05,Checkout,E-Commerce Platform,Negative,0.0,PAYMENT_FAILURE
#6699,The product design is flawed. Terrible experience.,1,2024-07-13,Product,Project Management Tool,Negative,0.0,PRODUCT_BUGS
#6700,Experienced a few minor glitches but nothing major.,3,2024-06-27,Reliability,Travel Booking Platform,Neutral,0.4,CRASH_ISSUES
#6701,Issue was resolved quickly and professionally.,4,2024-07-08,Support,Social Media Platform,Positive,0.8,SUPPORT_QUALITY
#6702,The one-click purchase feature is a game changer.,4,2024-05-12,Checkout,Streaming Service,Positive,0.8,CHECKOUT_LATENCY
#6703,Support went above and beyond to solve my problem.,5,2024-06-03,Support,Mobile Banking App,Positive,0.9,CUSTOMER_SUPPORT
#6704,Occasional slowdowns but generally stable.,3,2024-09-04,Reliability,Mobile Banking App,Neutral,0.4,SYSTEM_RELIABILITY
#6705,Two-factor authentication is a nightmare.,1,2024-05-15,Login,Mobile Banking App,Negative,0.0,AUTHENTICATION
#6706,Tracking updates were accurate and timely.,4,2024-09-06,Delivery,Streaming Service,Positive,0.8,PACKAGING
#6707,Payment processing is quick and reliable.,5,2024-12-19,Checkout,Online Marketplace,Positive,0.9,CART_MANAGEMENT
#6708,Login security is robust without being inconvenient.,4,2024-11-02,Login,SaaS Dashboard,Positive,0.8,LOGIN_ISSUES
#6709,The checkout experience is now frustration-free.,4,2024-12-13,Checkout,Online Marketplace,Positive,0.8,CART_MANAGEMENT
#6710,Battery usage is excessive.,1,2024-04-24,Mobile,Online Marketplace,Negative,0.0,APP_CRASH
#6711,Payment confirmation is immediate and clear.,4,2024-07-21,Payment,Social Media Platform,Positive,0.8,TRANSACTION_SPEED
#6712,The UI is full of bugs and glitches. Would use again.,2,2024-05-01,UI,Streaming Service,Negative,0.1,UI_DESIGN
#6713,Find what I need in seconds every time.,5,2024-01-05,Search,Project Management Tool,Positive,0.9,SEARCH_PERFORMANCE
#6714,The platform is incredibly stable and reliable.,4,2024-02-26,Reliability,Food Delivery App,Positive,0.8,CRASH_ISSUES
#6715,The system is mostly stable with occasional hiccups. Could be better.,3,2024-07-24,Reliability,Social Media Platform,Neutral,0.4,UPTIME
#6716,Occasional slowdowns but generally stable.,3,2024-01-16,Reliability,E-Commerce Platform,Neutral,0.4,CRASH_ISSUES
#6717,Voice search works surprisingly well. Excellent service.,4,2024-12-27,Search,Health & Fitness App,Positive,0.8,FILTER_ISSUES
#6718,Transactions never go through properly.,1,2024-10-22,Payment,Travel Booking Platform,Negative,0.0,TRANSACTION_SPEED
#6719,Features are exactly what I needed.,4,2024-04-26,Product,Travel Booking Platform,Positive,0.8,PRODUCT_BUGS
#6720,The mobile app works but isn't optimized well.,3,2024-09-10,Mobile,Health & Fitness App,Neutral,0.4,APP_CRASH
#6721,Search results are somewhat relevant.,3,2024-02-20,Search,Online Marketplace,Neutral,0.4,SEARCH_ACCURACY
#6722,The support team truly cares about customer satisfaction. Could be better.,5,2024-09-05,Support,SaaS Dashboard,Positive,0.9,CUSTOMER_SUPPORT
#6723,Filters work perfectly to narrow down results. Excellent service.,4,2024-09-25,Search,Social Media Platform,Positive,0.8,FILTER_ISSUES
#6724,Session management is excellent.,4,2024-06-22,Login,Online Marketplace,Positive,0.8,LOGIN_ISSUES
#6725,"Delivery was faster than expected, great service.",5,2024-03-17,Delivery,E-Commerce Platform,Positive,0.9,SHIPPING_QUALITY
#6726,The payment flow is streamlined and user-friendly.,4,2024-05-17,Payment,Food Delivery App,Positive,0.8,PAYMENT_FAILURE
#6727,The delivery process is transparent from start to finish. Terrible experience.,5,2024-11-21,Delivery,Travel Booking Platform,Positive,0.9,DELIVERY_DELAY
#6728,The search algorithm is broken.,1,2024-05-21,Search,Streaming Service,Negative,0.0,SEARCH_ACCURACY
#6729,Payment processing is slow but reliable.,3,2024-06-20,Checkout,Travel Booking Platform,Neutral,0.4,CART_MANAGEMENT
#6730,Navigation is smooth and I can find everything I need quickly. Needs improvement.,5,2024-07-14,UI,Food Delivery App,Positive,0.9,UI_RESPONSIVENESS
#6731,The guest checkout option saved me so much time.,5,2024-03-04,Checkout,Project Management Tool,Positive,0.9,PAYMENT_FAILURE
#6732,The layout is decent but could be more organized. Terrible experience.,3,2024-01-18,UI,Mobile Banking App,Neutral,0.4,UI_DESIGN
#6733,The product design is both functional and beautiful. Could be better.,5,2024-10-12,Product,Project Management Tool,Positive,0.9,PRODUCT_BUGS
#6734,Packaging was secure and eco-friendly.,4,2024-07-02,Delivery,Online Marketplace,Positive,0.8,SHIPPING_QUALITY
#6735,Some elements are completely broken.,2,2024-07-24,UI,E-Commerce Platform,Negative,0.1,UI_RESPONSIVENESS
#6736,The billing system is accurate and transparent.,4,2024-10-03,Payment,Streaming Service,Positive,0.8,TRANSACTION_SPEED
#6737,The platform is incredibly stable and reliable.,4,2024-06-15,Reliability,Project Management Tool,Positive,0.8,UPTIME
#6738,Find what I need in seconds every time.,5,2024-06-26,Search,Health & Fitness App,Positive,0.9,SEARCH_ACCURACY
#6739,Customer support responded within minutes.,5,2024-05-31,,E-Commerce Platform,Positive,0.9,SUPPORT_QUALITY
#6740,Very satisfied with the purchase decision.,5,2024-09-26,Product,Project Management Tool,Positive,0.9,PRODUCT_QUALITY
#6741,Response time has improved significantly.,5,2024-06-24,Support,Mobile Banking App,Positive,0.9,RESPONSE_TIME
#6742,Filters work perfectly to narrow down results. Average experience.,5,2024-09-02,Search,E-Commerce Platform,Positive,0.9,SEARCH_PERFORMANCE
#6743,Quality control is clearly top-notch. Great experience overall.,5,2024-04-25,Product,SaaS Dashboard,Positive,0.9,PRODUCT_QUALITY
#6744,Mobile experience is a disaster.,1,2024-03-26,Mobile,E-Commerce Platform,Negative,0.0,MOBILE_PERFORMANCE
#6745,Payment went through without any issues this time.,5,2024-06-17,Checkout,Streaming Service,Positive,0.9,CART_MANAGEMENT
#6746,The delivery team was professional and courteous. Average experience.,5,2024-01-29,Delivery,E-Commerce Platform,Positive,0.9,DELIVERY_DELAY
#6747,Mobile experience is just as good as desktop.,4,2024-01-01,Mobile,SaaS Dashboard,Positive,0.8,APP_CRASH
#6748,Performance is terrible on all devices. Could be better.,2,2024-01-03,Mobile,Streaming Service,Negative,0.1,APP_CRASH
#6749,Login is instant with face recognition.,5,2024-01-21,Login,Mobile Banking App,Positive,0.9,PASSWORD_RESET
#6750,Remember me feature works reliably.,5,2024-11-07,Login,Streaming Service,Positive,0.9,LOGIN_ISSUES
#6751,Tracking updates were wrong.,1,2024-05-02,Delivery,SaaS Dashboard,Negative,0.0,SHIPPING_QUALITY
#6752,Response time has improved significantly.,4,2024-02-04,Support,Health & Fitness App,Positive,0.8,CUSTOMER_SUPPORT
#6753,The search experience is intuitive and efficient.,5,2024-03-07,Search,SaaS Dashboard,Positive,0.9,FILTER_ISSUES
#6754,Would definitely recommend to others.,5,2024-03-27,Product,Food Delivery App,Positive,0.9,PRODUCT_BUGS
#6755,The app loads quickly even on slower connections.,4,2024-01-12,Mobile,Travel Booking Platform,Positive,0.8,APP_CRASH
#6756,Search indexing is comprehensive and up-to-date.,5,2024-08-25,Search,Online Marketplace,Positive,0.9,FILTER_ISSUES
#6757,Two-factor authentication is easy to set up. Great experience overall.,4,2024-03-19,Login,Online Marketplace,Positive,0.8,PASSWORD_RESET
#6758,The mobile app is unusable and slow.,1,2024-12-25,Mobile,Health & Fitness App,Negative,0.0,APP_CRASH
#6759,Tracking updates were accurate and timely.,5,2024-09-10,Delivery,Social Media Platform,Positive,0.9,PACKAGING
#6760,No issues with delivery timing or condition. Would use again.,4,2024-11-16,Delivery,Project Management Tool,Positive,0.8,PACKAGING
#6761,The product quality is terrible.,2,2024-02-04,Product,Online Marketplace,Negative,0.1,PRODUCT_QUALITY
#6762,The mobile interface is optimized for small screens.,4,2024-10-01,Mobile,Project Management Tool,Positive,0.8,MOBILE_UI
#6763,The payment flow is streamlined and user-friendly.,5,2024-04-29,Payment,Food Delivery App,Positive,0.9,PAYMENT_FAILURE
#6764,Got a personalized solution that actually worked.,5,2024-12-07,Support,Health & Fitness App,Positive,0.9,SUPPORT_QUALITY
#6765,Delivery was extremely late.,1,2024-04-01,Delivery,Streaming Service,Negative,0.0,PACKAGING
#6766,The build quality is excellent and durable. Needs improvement.,4,2024-06-15,Product,SaaS Dashboard,Positive,0.8,PRODUCT_QUALITY
#6767,The search function is fast and responsive.,4,2024-06-21,Search,Mobile Banking App,Positive,0.8,FILTER_ISSUES
#6768,"Battery usage is minimal, very efficient app.",5,2024-09-21,Mobile,Social Media Platform,Positive,0.9,APP_CRASH
#6769,Search suggestions are useless.,2,2024-12-24,Search,Health & Fitness App,Negative,0.1,SEARCH_PERFORMANCE
#6770,"Battery usage is minimal, very efficient app.",4,2024-02-09,Mobile,Mobile Banking App,Positive,0.8,MOBILE_UI
#6771,The billing system is accurate and transparent.,4,2024-07-20,Payment,E-Commerce Platform,Positive,0.8,REFUND_ISSUES
#6772,Performance has been consistent and dependable. Needs improvement.,5,2024-07-22,Reliability,Travel Booking Platform,Positive,0.9,CRASH_ISSUES
#6773,"The application never freezes or hangs, very stable. Great experience overall.",5,2024-06-10,Reliability,Travel Booking Platform,Positive,0.9,SYSTEM_RELIABILITY
#6774,The app loads quickly even on slower connections.,5,2024-08-05,Mobile,E-Commerce Platform,Positive,0.9,MOBILE_PERFORMANCE
#6775,Some elements are completely broken.,1,2024-12-24,UI,E-Commerce Platform,Negative,0.0,UI_DESIGN
#6776,The search function is fast and responsive.,5,2024-02-16,Search,SaaS Dashboard,Positive,0.9,SEARCH_PERFORMANCE
#6777,The search function is fast and responsive. Excellent service.,4,2024-08-09,Search,Project Management Tool,Positive,0.8,SEARCH_PERFORMANCE
#6778,"Love the new design updates, everything looks so clean now.",4,2024-09-22,UI,Streaming Service,Positive,0.8,UI_DESIGN
#6779,Login never fails even on slow connections. Average experience.,4,2024-07-24,Login,E-Commerce Platform,Positive,0.8,AUTHENTICATION
#6780,International delivery was smooth and on time. Great experience overall.,5,2024-11-11,Delivery,Streaming Service,Positive,0.9,PACKAGING
#6781,Love how smooth the checkout flow is now.,5,2024-05-08,Checkout,Project Management Tool,Positive,0.9,CART_MANAGEMENT
#6782,Performance has been consistent and dependable. Average experience.,4,2024-01-06,Reliability,E-Commerce Platform,Positive,0.8,UPTIME
#6783,Payment processing fails most of the time.,1,2024-04-28,Payment,Travel Booking Platform,Negative,0.0,TRANSACTION_SPEED
#6784,Mobile experience is just as good as desktop.,5,2024-06-30,Mobile,Health & Fitness App,Positive,0.9,MOBILE_UI
#6785,International delivery was slow.,3,2024-08-26,Delivery,Online Marketplace,Neutral,0.4,DELIVERY_DELAY
#6786,Features are exactly what I needed.,5,2024-12-26,Product,Project Management Tool,Positive,0.9,FEATURE_REQUESTS
#6787,Shipping options are limited.,3,2024-07-17,Delivery,Food Delivery App,Neutral,0.4,DELIVERY_DELAY
#6788,The authentication system is functional but slow.,3,2024-09-22,Login,Streaming Service,Neutral,0.4,LOGIN_ISSUES
#6789,Payment processing is quick and reliable. Great experience overall.,4,2024-01-30,Checkout,Streaming Service,Positive,0.8,CART_MANAGEMENT
#6790,Advanced search options are powerful. Great experience overall.,4,2024-01-23,Search,Health & Fitness App,Positive,0.8,SEARCH_ACCURACY
#6791,"No more payment errors, excellent improvement.",5,2024-09-19,Checkout,Online Marketplace,Positive,0.9,PAYMENT_FAILURE
#6792,Live chat is available but often busy.,3,2024-12-02,Support,Social Media Platform,Neutral,0.4,CUSTOMER_SUPPORT
#6793,The app loads but can be slow at times.,3,2024-02-23,Mobile,SaaS Dashboard,Neutral,0.4,APP_CRASH
#6794,The search function is slow. Terrible experience.,3,2024-12-10,Search,Project Management Tool,Neutral,0.4,SEARCH_PERFORMANCE
#6795,Transaction history is easy to track and manage.,5,2024-05-06,Payment,Health & Fitness App,Positive,0.9,REFUND_ISSUES
#6796,Multiple payment options make purchasing convenient. Excellent service.,4,2024-07-21,Checkout,Online Marketplace,Positive,0.8,CHECKOUT_LATENCY
#6797,The interface feels modern and the animations are subtle but nice.,5,2024-03-24,UI,Social Media Platform,Positive,0.9,UI_DESIGN
#6798,Buttons are hard to find and poorly labeled. Excellent service.,1,2024-02-24,UI,Streaming Service,Negative,0.0,UI_DESIGN
#6799,Search indexing is comprehensive and up-to-date. Would use again.,4,2024-02-28,Search,Project Management Tool,Positive,0.8,FILTER_ISSUES
#6800,Payment went through but the process was tedious.,3,2024-06-20,Checkout,Online Marketplace,Neutral,0.4,PAYMENT_FAILURE
#6801,Payment security seems adequate.,3,2024-09-21,Payment,Project Management Tool,Neutral,0.4,REFUND_ISSUES
#6802,Support went above and beyond to solve my problem.,5,2024-11-13,Support,Online Marketplace,Positive,0.9,SUPPORT_QUALITY
#6803,Works perfectly on both iOS and Android.,5,2024-05-20,Mobile,Streaming Service,Positive,0.9,MOBILE_UI
#6804,Push notifications are spammy and annoying. Disappointed with this.,2,2024-02-14,Mobile,Health & Fitness App,Negative,0.1,MOBILE_PERFORMANCE
#6805,Session management is excellent. Could be better.,5,2024-09-26,Login,Food Delivery App,Positive,0.9,LOGIN_ISSUES
#6806,Login security is robust without being inconvenient.,4,2024-12-12,Login,Food Delivery App,Positive,0.8,LOGIN_ISSUES
#6807,"Great job on the user experience, it's a pleasure to use.",4,2024-04-25,UI,Mobile Banking App,Positive,0.8,UI_RESPONSIVENESS
#6808,The search function is fast and responsive. Disappointed with this.,5,2024-05-21,Search,Project Management Tool,Positive,0.9,SEARCH_PERFORMANCE
#6809,Refunds are possible but the process is lengthy.,3,2024-03-05,Payment,Social Media Platform,Neutral,0.4,PAYMENT_FAILURE
#6810,The authentication flow is basic.,3,2024-09-07,Login,E-Commerce Platform,Neutral,0.4,PASSWORD_RESET
#6811,The platform is incredibly stable and reliable.,4,2024-03-25,Reliability,Project Management Tool,Positive,0.8,UPTIME
